OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x
147817,856,11/28/2008,0,270,40.363516,-105.559983
69075,881,11/29/2008,0,335,40.363558,-105.559983
69077,881,11/29/2008,0,5,40.363591,-105.559983
69138,881,11/30/2008,0,160,40.363358,-105.559983
69159,881,11/30/2008,0,210,40.363583,-105.559983
147885,856,11/30/2008,0,10,40.363616,-105.559983
69205,881,12/1/2008,0,60,40.363558,-105.559983
69213,881,12/1/2008,0,290,40.363558,-105.559983
147951,856,12/1/2008,0,15,40.3637,-105.559983
69261,881,12/2/2008,0,335,40.363541,-105.559983
147988,856,12/2/2008,0,355,40.363608,-105.559983
148001,856,12/2/2008,0,20,40.363575,-105.559983
69287,881,12/3/2008,0,260,40.363575,-105.559983
69292,881,12/3/2008,0,340,40.363558,-105.559983
69312,881,12/3/2008,0,0,40.363516,-105.559983
148021,856,12/3/2008,0,180,40.363516,-105.559983
148051,856,12/3/2008,0,345,40.3634,-105.559983
148056,856,12/3/2008,0,80,40.363408,-105.559983
69362,881,12/5/2008,0,190,40.363575,-105.559983
69385,881,12/5/2008,0,170,40.363508,-105.559983
69407,881,12/5/2008,0,310,40.363525,-105.559983
148119,856,12/5/2008,0,50,40.363541,-105.559983
69412,881,12/6/2008,0,240,40.363541,-105.559983
69425,881,12/6/2008,0,355,40.363508,-105.559983
148231,856,12/7/2008,0,235,40.363483,-105.559983
148241,856,12/7/2008,0,90,40.363516,-105.559983
69517,881,12/8/2008,0,350,40.363525,-105.559983
69521,881,12/8/2008,0,190,40.363891,-105.559983
69548,881,12/8/2008,0,150,40.36345,-105.559983
69550,881,12/8/2008,0,355,40.363908,-105.559983
148255,856,12/8/2008,0,335,40.36355,-105.559983
148271,856,12/8/2008,0,155,40.363466,-105.559983
148304,856,12/9/2008,0,160,40.363508,-105.559983
148310,856,12/9/2008,0,30,40.363591,-105.559983
148318,856,12/9/2008,0,80,40.363516,-105.559983
148331,856,12/9/2008,0,185,40.363483,-105.559983
148422,856,12/13/2008,0,180,40.364008,-105.559983
148432,856,12/14/2008,0,165,40.363491,-105.559983
148435,856,12/14/2008,0,235,40.363525,-105.559983
148439,856,12/14/2008,0,190,40.363716,-105.559983
69694,881,12/15/2008,0,110,40.363533,-105.559983
148469,856,12/15/2008,0,15,40.363608,-105.559983
69733,881,12/16/2008,0,140,40.363516,-105.559983
69755,881,12/17/2008,0,115,40.363341,-105.559983
69762,881,12/17/2008,0,350,40.363458,-105.559983
148535,856,12/17/2008,0,255,40.363508,-105.559983
148548,856,12/17/2008,0,110,40.363533,-105.559983
69795,881,12/19/2008,0,180,40.363525,-105.559983
148637,856,12/19/2008,0,135,40.363491,-105.559983
148641,856,12/19/2008,0,215,40.363541,-105.559983
148647,856,12/20/2008,0,20,40.363475,-105.559983
148648,856,12/20/2008,0,190,40.363591,-105.559983
148656,856,12/20/2008,0,325,40.363483,-105.559983
69864,881,12/21/2008,0,255,40.363566,-105.559983
148713,856,12/22/2008,0,355,40.363475,-105.559983
148754,856,12/23/2008,0,170,40.363625,-105.559983
148755,856,12/23/2008,0,70,40.363533,-105.559983
148762,856,12/23/2008,0,355,40.363566,-105.559983
148785,856,12/23/2008,0,215,40.363375,-105.559983
148789,856,12/23/2008,0,165,40.363466,-105.559983
148793,856,12/23/2008,0,180,40.363475,-105.559983
148822,856,12/24/2008,0,20,40.363508,-105.559983
70009,881,12/25/2008,0,200,40.3636,-105.559983
70032,881,12/25/2008,0,340,40.363525,-105.559983
148864,856,12/25/2008,0,125,40.3634,-105.559983
148892,856,12/26/2008,0,0,40.363491,-105.559983
70092,881,12/27/2008,0,270,40.363408,-105.559983
70112,881,12/28/2008,0,350,40.36345,-105.559983
70119,881,12/28/2008,0,345,40.363516,-105.559983
70134,881,12/28/2008,0,170,40.363175,-105.559983
70138,881,12/28/2008,0,190,40.36355,-105.559983
70142,881,12/28/2008,0,125,40.363483,-105.559983
70149,881,12/28/2008,0,340,40.363508,-105.559983
148992,856,12/28/2008,0,240,40.363533,-105.559983
70154,881,12/29/2008,0,105,40.363558,-105.559983
70177,881,12/29/2008,0,95,40.363566,-105.559983
149039,856,12/29/2008,0,110,40.363541,-105.559983
70205,881,12/30/2008,0,120,40.363508,-105.559983
70216,881,12/30/2008,0,70,40.363533,-105.559983
149069,856,12/30/2008,0,145,40.363541,-105.559983
70266,881,12/31/2008,0,320,40.363308,-105.559983
149097,856,12/31/2008,0,75,40.363483,-105.559983
149125,856,12/31/2008,0,310,40.36355,-105.559983
70285,881,1/1/2009,0,245,40.363566,-105.559983
70307,881,1/1/2009,0,235,40.363558,-105.559983
149147,856,1/1/2009,0,245,40.363516,-105.559983
149163,856,1/1/2009,0,105,40.363516,-105.559983
149171,856,1/1/2009,0,85,40.363475,-105.559983
149173,856,1/1/2009,0,335,40.36355,-105.559983
70320,881,1/2/2009,0,250,40.363608,-105.559983
70324,881,1/2/2009,0,175,40.363691,-105.559983
70329,881,1/2/2009,0,120,40.36345,-105.559983
70357,881,1/2/2009,0,290,40.363516,-105.559983
149187,856,1/2/2009,0,145,40.3636,-105.559983
149211,856,1/2/2009,0,260,40.363416,-105.559983
70369,881,1/3/2009,0,210,40.363558,-105.559983
70400,881,1/3/2009,0,330,40.363475,-105.559983
70426,881,1/4/2009,0,305,40.363666,-105.559983
70440,881,1/4/2009,0,5,40.3636,-105.559983
149264,856,1/4/2009,0,75,40.363566,-105.559983
149279,856,1/4/2009,0,70,40.363508,-105.559983
149281,856,1/4/2009,0,330,40.363475,-105.559983
70445,881,1/5/2009,0,355,40.363566,-105.559983
149308,856,1/5/2009,0,230,40.36355,-105.559983
149326,856,1/5/2009,0,240,40.36355,-105.559983
149331,856,1/5/2009,0,65,40.363458,-105.559983
149369,856,1/6/2009,0,350,40.363533,-105.559983
70502,881,1/7/2009,0,5,40.363716,-105.559983
70504,881,1/7/2009,0,175,40.363391,-105.559983
149401,856,1/7/2009,0,150,40.363508,-105.559983
149417,856,1/7/2009,0,170,40.363641,-105.559983
70516,881,1/8/2009,0,350,40.363866,-105.559983
70522,881,1/8/2009,0,305,40.363491,-105.559983
149431,856,1/8/2009,0,175,40.363533,-105.559983
70564,881,1/9/2009,0,250,40.363566,-105.559983
149463,856,1/9/2009,0,355,40.363416,-105.559983
149497,856,1/10/2009,0,35,40.363491,-105.559983
149541,856,1/12/2009,0,340,40.363591,-105.559983
70649,881,1/14/2009,0,45,40.363508,-105.559983
149590,856,1/14/2009,0,115,40.363458,-105.559983
149614,856,1/15/2009,0,65,40.363541,-105.559983
149668,856,1/16/2009,0,125,40.363541,-105.559983
149674,856,1/17/2009,0,5,40.363416,-105.559983
149679,856,1/17/2009,0,10,40.36345,-105.559983
149764,856,1/19/2009,0,40,40.363433,-105.559983
149786,856,1/20/2009,0,215,40.363566,-105.559983
149859,856,1/22/2009,0,95,40.363458,-105.559983
149872,856,1/22/2009,0,150,40.363508,-105.559983
70725,881,1/23/2009,0,150,40.363483,-105.559983
149940,856,1/24/2009,0,215,40.36355,-105.559983
70740,881,1/25/2009,0,60,40.363466,-105.559983
149958,856,1/25/2009,0,355,40.363408,-105.559983
149966,856,1/25/2009,0,290,40.363466,-105.559983
149968,856,1/25/2009,0,320,40.363475,-105.559983
149991,856,1/25/2009,0,355,40.3635,-105.559983
149999,856,1/26/2009,0,165,40.363375,-105.559983
150031,856,1/27/2009,0,155,40.363483,-105.559983
150056,856,1/27/2009,0,295,40.363508,-105.559983
70781,881,1/28/2009,0,45,40.363491,-105.559983
150068,856,1/28/2009,0,245,40.363483,-105.559983
150069,856,1/28/2009,0,0,40.36365,-105.559983
150076,856,1/28/2009,0,280,40.363525,-105.559983
150095,856,1/28/2009,0,285,40.363558,-105.559983
150101,856,1/28/2009,0,280,40.363566,-105.559983
150117,856,1/29/2009,0,345,40.363541,-105.559983
150128,856,1/29/2009,0,285,40.363441,-105.559983
150180,856,1/30/2009,1.2,345,40.363233,-105.559983
150182,856,1/31/2009,0,340,40.363625,-105.559983
150212,856,1/31/2009,0,315,40.363583,-105.559983
150226,856,2/1/2009,0,325,40.363616,-105.559983
150227,856,2/1/2009,0,155,40.363441,-105.559983
150239,856,2/1/2009,0,30,40.363533,-105.559983
150259,856,2/1/2009,0,155,40.363625,-105.559983
70840,881,2/2/2009,0,115,40.363541,-105.559983
150273,856,2/2/2009,0,325,40.363475,-105.559983
150383,856,2/5/2009,0,10,40.363491,-105.559983
150393,856,2/5/2009,0,65,40.363583,-105.559983
150401,856,2/5/2009,0,15,40.363558,-105.559983
70880,881,2/7/2009,0,175,40.3636,-105.559983
150466,856,2/7/2009,0,15,40.36355,-105.559983
150493,856,2/8/2009,0,245,40.363541,-105.559983
150510,856,2/8/2009,0,290,40.363441,-105.559983
70896,881,2/9/2009,0,55,40.363525,-105.559983
150548,856,2/9/2009,0,55,40.363475,-105.559983
150611,856,2/11/2009,0,75,40.363558,-105.559983
150614,856,2/11/2009,0,320,40.363525,-105.559983
70930,881,2/12/2009,0,345,40.363516,-105.559983
150657,856,2/12/2009,0,55,40.363516,-105.559983
150664,856,2/12/2009,0,175,40.363458,-105.559983
150700,856,2/13/2009,0,345,40.363441,-105.559983
70959,881,2/14/2009,0,100,40.363558,-105.559983
150706,856,2/14/2009,0,175,40.363566,-105.559983
150739,856,2/14/2009,0,15,40.363458,-105.559983
150780,856,2/15/2009,0,10,40.363633,-105.559983
71001,881,2/18/2009,0,205,40.36355,-105.559983
150884,856,2/18/2009,0,275,40.363508,-105.559983
71015,881,2/19/2009,0,285,40.3636,-105.559983
150907,856,2/19/2009,0,140,40.363383,-105.559983
150942,856,2/19/2009,0,275,40.363516,-105.559983
150949,856,2/19/2009,0,165,40.363458,-105.559983
150964,856,2/20/2009,0,25,40.363408,-105.559983
150984,856,2/20/2009,0,30,40.363516,-105.559983
151012,856,2/21/2009,0,345,40.3636,-105.559983
151029,856,2/21/2009,0,315,40.363558,-105.559983
151045,856,2/22/2009,0,155,40.3636,-105.559983
71062,881,2/23/2009,0,355,40.363475,-105.559983
151114,856,2/23/2009,0,15,40.363541,-105.559983
151120,856,2/23/2009,0,235,40.36345,-105.559983
151157,856,2/24/2009,0,105,40.3634,-105.559983
151164,856,2/24/2009,0,10,40.363508,-105.559983
151177,856,2/24/2009,0,70,40.363558,-105.559983
151209,856,2/25/2009,0,270,40.363441,-105.559983
151269,856,2/26/2009,0,255,40.363516,-105.559983
151270,856,2/26/2009,0,210,40.363483,-105.559983
151275,856,2/26/2009,0,100,40.36385,-105.559983
151302,856,2/27/2009,0,45,40.363566,-105.559983
71168,881,2/28/2009,0,260,40.363533,-105.559983
151349,856,2/28/2009,0,145,40.36355,-105.559983
71202,881,3/2/2009,0,20,40.363608,-105.559983
151443,856,3/2/2009,0,85,40.363533,-105.559983
71235,881,3/4/2009,0,205,40.363525,-105.559983
151607,856,3/5/2009,0,105,40.363425,-105.559983
151635,856,3/6/2009,0,25,40.36375,-105.559983
151686,856,3/7/2009,0,120,40.3635,-105.559983
151690,856,3/7/2009,0,285,40.363508,-105.559983
71278,881,3/8/2009,0,25,40.36355,-105.559983
71296,881,3/9/2009,0,190,40.363533,-105.559983
71311,881,3/10/2009,0,355,40.363433,-105.559983
151799,856,3/10/2009,0,330,40.36345,-105.559983
151818,856,3/10/2009,0,105,40.363566,-105.559983
151825,856,3/10/2009,0,115,40.363458,-105.559983
151832,856,3/10/2009,0,240,40.363508,-105.559983
151833,856,3/10/2009,0,145,40.363516,-105.559983
151858,856,3/11/2009,0,280,40.363525,-105.559983
151866,856,3/11/2009,0,285,40.363466,-105.559983
151881,856,3/11/2009,0,210,40.3635,-105.559983
151891,856,3/11/2009,0,355,40.363308,-105.559983
71329,881,3/12/2009,0,350,40.363525,-105.559983
151892,856,3/12/2009,0,5,40.363533,-105.559983
151906,856,3/12/2009,0,205,40.363516,-105.559983
151954,856,3/13/2009,0,65,40.363525,-105.559983
151974,856,3/13/2009,0,100,40.363558,-105.559983
71356,881,3/14/2009,0,260,40.363508,-105.559983
151987,856,3/14/2009,0,175,40.3638,-105.559983
152055,856,3/15/2009,0,30,40.363575,-105.559983
152060,856,3/15/2009,0,55,40.363441,-105.559983
71378,881,3/16/2009,0,300,40.363483,-105.559983
152087,856,3/16/2009,0,320,40.363508,-105.559983
152102,856,3/16/2009,0,140,40.363525,-105.559983
71387,881,3/17/2009,0,25,40.3635,-105.559983
152148,856,3/17/2009,0,25,40.363491,-105.559983
152161,856,3/17/2009,0,335,40.363541,-105.559983
152182,856,3/18/2009,0,320,40.36355,-105.559983
152186,856,3/18/2009,0,175,40.363575,-105.559983
152224,856,3/18/2009,0,325,40.363583,-105.559983
152263,856,3/19/2009,0,205,40.363533,-105.559983
71418,881,3/20/2009,0,280,40.363433,-105.559983
152295,856,3/20/2009,0,30,40.3634,-105.559983
71431,881,3/21/2009,0,320,40.363516,-105.559983
71442,881,3/21/2009,0,355,40.363491,-105.559983
152458,856,3/23/2009,0,125,40.363441,-105.559983
71463,881,3/25/2009,0,15,40.363508,-105.559983
152508,856,3/25/2009,0,90,40.363575,-105.559983
152584,856,3/26/2009,0,255,40.3635,-105.559983
152593,856,3/26/2009,0,205,40.363341,-105.559983
152633,856,3/27/2009,0,260,40.3635,-105.559983
152679,856,3/28/2009,0,10,40.363508,-105.559983
152682,856,3/28/2009,0,275,40.363541,-105.559983
152726,856,3/29/2009,0,155,40.363458,-105.559983
152747,856,3/30/2009,0,295,40.363416,-105.559983
152753,856,3/30/2009,0,195,40.363583,-105.559983
152759,856,3/30/2009,0,310,40.363533,-105.559983
71565,881,3/31/2009,0,25,40.363441,-105.559983
71581,881,4/1/2009,0,195,40.363458,-105.559983
152871,856,4/1/2009,0,335,40.363658,-105.559983
152879,856,4/1/2009,0,335,40.363516,-105.559983
152902,856,4/2/2009,0,155,40.363566,-105.559983
71619,881,4/3/2009,0,355,40.363841,-105.559983
152932,856,4/3/2009,0,45,40.363508,-105.559983
152934,856,4/3/2009,0,280,40.363491,-105.559983
152955,856,4/3/2009,0,40,40.363525,-105.559983
152966,856,4/3/2009,0,200,40.363516,-105.559983
152978,856,4/3/2009,0,130,40.3636,-105.559983
71640,881,4/4/2009,0,0,40.363516,-105.559983
152989,856,4/4/2009,0,355,40.3635,-105.559983
152997,856,4/4/2009,0,235,40.36355,-105.559983
153018,856,4/4/2009,0,175,40.363416,-105.559983
71668,881,4/5/2009,0,5,40.3635,-105.559983
71678,881,4/5/2009,0,105,40.363508,-105.559983
71691,881,4/5/2009,0,45,40.363466,-105.559983
153060,856,4/5/2009,0,165,40.363483,-105.559983
153063,856,4/5/2009,0,20,40.363466,-105.559983
153067,856,4/5/2009,0,45,40.363575,-105.559983
71699,881,4/6/2009,0,75,40.363516,-105.559983
71700,881,4/6/2009,0,350,40.363525,-105.559983
71737,881,4/7/2009,0,25,40.363533,-105.559983
71746,881,4/7/2009,0,0,40.363641,-105.559983
71749,881,4/7/2009,0,0,40.363666,-105.559983
71750,881,4/7/2009,0,345,40.363525,-105.559983
153123,856,4/7/2009,0,70,40.363483,-105.559983
71786,881,4/8/2009,0,340,40.363433,-105.559983
153178,856,4/8/2009,0,305,40.363508,-105.559983
153187,856,4/8/2009,0,335,40.363616,-105.559983
153193,856,4/8/2009,0,15,40.363583,-105.559983
153201,856,4/8/2009,0,20,40.363433,-105.559983
153217,856,4/8/2009,0,270,40.363591,-105.559983
67987,881,11/2/2008,0,30,40.363658,-105.559975
68034,881,11/3/2008,0,70,40.363558,-105.559975
146775,856,11/3/2008,0,210,40.363666,-105.559975
68122,881,11/9/2008,0,325,40.363591,-105.559975
68128,881,11/9/2008,0,0,40.363566,-105.559975
68133,881,11/9/2008,0,260,40.363575,-105.559975
68135,881,11/9/2008,0,15,40.363683,-105.559975
146875,856,11/9/2008,0,20,40.363533,-105.559975
68198,881,11/10/2008,0,190,40.363483,-105.559975
146946,856,11/10/2008,0,175,40.36355,-105.559975
146957,856,11/10/2008,0,0,40.3636,-105.559975
68229,881,11/11/2008,0,340,40.363591,-105.559975
68237,881,11/11/2008,0,75,40.363483,-105.559975
146993,856,11/11/2008,0,320,40.363458,-105.559975
68282,881,11/12/2008,0,340,40.363558,-105.559975
68303,881,11/12/2008,0,130,40.363375,-105.559975
147016,856,11/12/2008,0,230,40.3635,-105.559975
147041,856,11/12/2008,0,180,40.363533,-105.559975
147049,856,11/12/2008,0,30,40.363525,-105.559975
68318,881,11/13/2008,0,345,40.363675,-105.559975
68332,881,11/13/2008,0,95,40.363491,-105.559975
147063,856,11/13/2008,0,25,40.363433,-105.559975
147080,856,11/13/2008,0,60,40.363433,-105.559975
68391,881,11/14/2008,0,205,40.363583,-105.559975
147110,856,11/14/2008,0,235,40.363658,-105.559975
147122,856,11/14/2008,0,355,40.363525,-105.559975
147139,856,11/14/2008,0,5,40.363533,-105.559975
68413,881,11/15/2008,0,285,40.363825,-105.559975
68436,881,11/15/2008,0,240,40.363575,-105.559975
147159,856,11/15/2008,0,130,40.363508,-105.559975
147172,856,11/15/2008,0,45,40.363591,-105.559975
68466,881,11/16/2008,0,140,40.363491,-105.559975
147206,856,11/16/2008,0,35,40.363475,-105.559975
147212,856,11/16/2008,0,5,40.363516,-105.559975
147217,856,11/16/2008,0,190,40.36345,-105.559975
68530,881,11/17/2008,0,155,40.363625,-105.559975
68533,881,11/17/2008,0,190,40.363625,-105.559975
68538,881,11/17/2008,0,340,40.36335,-105.559975
147272,856,11/17/2008,0,155,40.363566,-105.559975
147284,856,11/17/2008,0,60,40.363516,-105.559975
68556,881,11/18/2008,0,220,40.363075,-105.559975
68570,881,11/18/2008,0,280,40.363508,-105.559975
68594,881,11/18/2008,0,5,40.363366,-105.559975
68596,881,11/18/2008,0,35,40.363508,-105.559975
147309,856,11/18/2008,0,125,40.363591,-105.559975
147321,856,11/18/2008,0,245,40.36355,-105.559975
68606,881,11/19/2008,0,160,40.363441,-105.559975
68634,881,11/19/2008,0,115,40.363591,-105.559975
68638,881,11/19/2008,0,135,40.363533,-105.559975
68642,881,11/19/2008,0,140,40.363608,-105.559975
147346,856,11/19/2008,0,235,40.36355,-105.559975
68667,881,11/20/2008,0,115,40.363583,-105.559975
68704,881,11/21/2008,0,350,40.363266,-105.559975
68706,881,11/21/2008,0,350,40.363608,-105.559975
68707,881,11/21/2008,0,0,40.363633,-105.559975
147472,856,11/21/2008,0,355,40.3635,-105.559975
68756,881,11/22/2008,0,15,40.363516,-105.559975
68759,881,11/22/2008,0,25,40.3636,-105.559975
68786,881,11/22/2008,0,75,40.363491,-105.559975
147492,856,11/22/2008,0,280,40.3635,-105.559975
147510,856,11/22/2008,0,325,40.3635,-105.559975
147514,856,11/22/2008,0,180,40.363466,-105.559975
68829,881,11/23/2008,0,300,40.363483,-105.559975
147603,856,11/24/2008,0,355,40.363525,-105.559975
147617,856,11/24/2008,0,325,40.363266,-105.559975
68908,881,11/25/2008,0,45,40.363591,-105.559975
68912,881,11/25/2008,0,5,40.363516,-105.559975
147632,856,11/25/2008,0,300,40.363466,-105.559975
147651,856,11/25/2008,0,55,40.363525,-105.559975
147653,856,11/25/2008,0,65,40.363516,-105.559975
147668,856,11/25/2008,0,5,40.363433,-105.559975
147678,856,11/25/2008,0,265,40.363491,-105.559975
68934,881,11/26/2008,0,10,40.363558,-105.559975
68968,881,11/26/2008,0,230,40.363591,-105.559975
147717,856,11/26/2008,0,355,40.363558,-105.559975
147718,856,11/26/2008,0,10,40.36375,-105.559975
147722,856,11/26/2008,0,350,40.363508,-105.559975
69014,881,11/27/2008,0,195,40.363616,-105.559975
147757,856,11/27/2008,0,0,40.363508,-105.559975
69029,881,11/28/2008,0,100,40.363566,-105.559975
69030,881,11/28/2008,0,0,40.363558,-105.559975
147775,856,11/28/2008,0,80,40.363491,-105.559975
147804,856,11/28/2008,0,0,40.363491,-105.559975
69078,881,11/29/2008,0,240,40.363533,-105.559975
69096,881,11/29/2008,0,250,40.3635,-105.559975
147824,856,11/29/2008,0,140,40.363575,-105.559975
147855,856,11/29/2008,0,15,40.363283,-105.559975
69124,881,11/30/2008,0,55,40.3635,-105.559975
69141,881,11/30/2008,0,50,40.363533,-105.559975
69161,881,11/30/2008,0,75,40.363558,-105.559975
147899,856,11/30/2008,0,265,40.363575,-105.559975
147901,856,11/30/2008,0,335,40.363508,-105.559975
147912,856,11/30/2008,0,345,40.363508,-105.559975
69200,881,12/1/2008,0,85,40.363566,-105.559975
147920,856,12/1/2008,0,10,40.363508,-105.559975
147943,856,12/1/2008,0,205,40.363541,-105.559975
147956,856,12/1/2008,0,255,40.36355,-105.559975
69254,881,12/2/2008,0,85,40.363591,-105.559975
69286,881,12/3/2008,0,280,40.363533,-105.559975
69307,881,12/3/2008,0,235,40.363425,-105.559975
148052,856,12/3/2008,0,135,40.363425,-105.559975
148054,856,12/3/2008,0,85,40.3635,-105.559975
69327,881,12/4/2008,0,0,40.3635,-105.559975
148079,856,12/4/2008,0,340,40.363341,-105.559975
148080,856,12/4/2008,0,125,40.3635,-105.559975
69372,881,12/5/2008,0,340,40.363466,-105.559975
69406,881,12/5/2008,0,0,40.3635,-105.559975
148116,856,12/5/2008,0,170,40.363775,-105.559975
148122,856,12/5/2008,0,120,40.363316,-105.559975
148131,856,12/5/2008,0,30,40.363575,-105.559975
148144,856,12/5/2008,0,170,40.363416,-105.559975
148174,856,12/6/2008,0,120,40.363541,-105.559975
148179,856,12/6/2008,0,335,40.363575,-105.559975
69479,881,12/7/2008,0,180,40.363325,-105.559975
